id,source,name,category,phone,city,postalcode,address,street,house_number,house
7099,yellow_pages,Sonic Drive-In,,(405) 381-3381,Tuttle ,73089,405 E Main St,e main st,405,
7100,yellow_pages,Simple Simon's Pizza,,(405) 352-4455,Tuttle ,73089,415 SW 3rd St,sw 3rd st,415,
7101,yellow_pages,Sonic Drive-In,,(405) 381-3381,Tuttle ,73089,413 E Main St,e main st,413,
7102,yellow_pages,Sonic Drive-In,,(405) 247-2664,Anadarko ,73005,902 W Petree Rd,w petree rd,902,
7103,yellow_pages,Pizza Hut,,(405) 247-7385,Anadarko ,73005,925 S Mission St,s mission st,925,
7104,yellow_pages,Dairy Queen,,(405) 247-5496,,nan,,,,
7105,yellow_pages,Subway,,(405) 224-8444,Chickasha ,73018,918 S 4th St,s 4th st,918,
7106,yellow_pages,Domino's Pizza,,(405) 222-5212,Chickasha ,73018,806 S 4th St,s 4th st,806,
7107,yellow_pages,KFC,,(405) 224-0101,Chickasha ,73018,1228 S 4th St,s 4th st,1228,
7108,yellow_pages,Arby's,,(405) 222-2147,Chickasha ,73018,1823 S 4th St,s 4th st,1823,
7109,yellow_pages,Taco Bell,,(405) 222-1983,Chickasha ,73018,1782 S 4th St,s 4th st,1782,
7110,yellow_pages,Dairy Queen,,(405) 224-1712,Chickasha ,73018,720 W Choctaw Ave,w choctaw ave,720,
7111,yellow_pages,Subway,,(405) 224-9444,Chickasha ,73018,2001 S 1st St,s 1st st,2001,
7112,yellow_pages,Chicken Express,,(405) 224-5800,Chickasha ,73018,1700 S 4th St,s 4th st,1700,
7113,yellow_pages,McDonald's,,(405) 222-1851,Chickasha ,73018,2027 S 4th St,s 4th st,2027,
7114,yellow_pages,Long John Silver's,,(405) 222-1968,Chickasha ,73018,1101 S 4th St,s 4th st,1101,
7115,yellow_pages,McDonald's,,(405) 222-3639,Chickasha ,73018,1901 interstate 44,interstate 44,1901,
7116,yellow_pages,Taco Mayo,,(405) 224-4958,Chickasha ,73018,410 W Grand Ave,w grand ave,410,
7117,yellow_pages,Arby's,,(405) 224-8630,Chickasha ,73018,411 W Grand Ave,w grand ave,411,
7118,yellow_pages,Taco Mayo,,(405) 381-3124,Tuttle ,73089,101 E Main St,e main st,101,
7119,yellow_pages,Taco Mayo,,(405) 247-2237,Anadarko ,73005,905 S Mission St,s mission st,905,
7120,yellow_pages,Dairy Queen,,(405) 542-6831,Anadarko ,73005,131 W Oklahoma Ave,w oklahoma ave,131,
7121,yellow_pages,Subway,,(405) 247-3300,Anadarko ,73005,733 W Petree Rd,w petree rd,733,
7122,yellow_pages,McDonald's,,(405) 247-2948,Anadarko ,73005,714 W Petree Rd,w petree rd,714,
7123,yellow_pages,Curry's Place,,(405) 247-7264,Anadarko ,73005,37115 state highway 8,state highway 8,37115,
7124,yellow_pages,Johnnie's Grill,,(405) 893-2612,Calumet ,73014,post office box 48,,,
7125,yellow_pages,Old 81 Sports Bar & Grill,,(405) 222-3345,Chickasha ,73018,2157 county street 2827,county street,2157,
7126,yellow_pages,Kara Okie Lounge,,(405) 222-2776,Chickasha ,73018,1875 old highway 81,old highway 81,1875,
7127,yellow_pages,Stampede Sports Bar & Grill,,(405) 247-5540,Anadarko ,73005,620 E Colorado Dr,e colorado dr,620,
7128,yellow_pages,Eco Coffee Company,,(405) 443-5204,Fort Cobb ,73038,11044 county road 1270,county road 1270,11044,
7129,yellow_pages,Burtschi's Conoco,,(405) 453-7007,Verden ,73092,512 E Highway 62,e highway 62,512,
7130,yellow_pages,Juice Monkey's,,(405) 352-9900,Minco ,73059,300 Main St,main st,300,
7131,yellow_pages,La Poblanita,,(405) 247-6768,Anadarko ,73005,104 W Broadway St,w broadway st,104,
7132,yellow_pages,Stampede Sports Bar & Grill,,(405) 247-5540,Anadarko ,73005,616 E Colorado Dr # # 2,e colorado dr,616,
7133,yellow_pages,Midstate Restaurant Service Inc.,,(405) 792-0052,Oklahoma City ,73179,4700 Dougherty Pl Ste A,dougherty pl,4700,
7134,yellow_pages,Midstate Restaurant Service Inc.,,(405) 265-7111,Oklahoma City ,73179,4700 Dougherty Pl Ste A,dougherty pl,4700,
7135,yellow_pages,City Restaurant Supply,,(405) 946-6800,Oklahoma City ,73112,3404 N May Ave,n may ave,3404,
7136,yellow_pages,Echo Canyon Spa Resort,,(580) 421-5076,,nan,,,,
7137,yellow_pages,Augies Numero #1 Restaurant & Pizza,,(203) 617-0646,Danbury ,6810,30 germantown road,germantown road,30,
7138,yellow_pages,Chuck's Steak House,,(203) 792-5555,Danbury ,6810,20 Segar St,segar st,20,
7139,yellow_pages,Veras Trattoria Pizza & Pasta,,(203) 798-7800,Danbury ,6811,33 mill plain road,mill plain road,33,
7140,yellow_pages,Max 40,,(203) 825-4444,Danbury ,6811,40 mill plain road,mill plain road,40,
7141,yellow_pages,Fairfields Restaurant,,(203) 744-1776,Danbury ,6811,21 lake avenue extension,lake avenue extension,21,
7142,yellow_pages,Cajun Grill,,(203) 798-9019,Danbury ,6810,7 Backus Ave Ste 143,backus ave,7,
7143,yellow_pages,Brio Tuscan Grille,,(203) 730-0100,Danbury ,6810,7 backus avenue,backus avenue,7,
7144,yellow_pages,Olive Garden Italian Restaurant,,(203) 998-6461,Danbury ,6810,36 backus avenue,backus avenue,36,
7145,yellow_pages,The Cheesecake Factory,,(203) 743-6000,Danbury ,6810,7 backus avenue,backus avenue,7,
7146,yellow_pages,Windmill Diner Restaurant,,(203) 743-6541,Danbury ,6811,14 mill plain road,mill plain road,14,
7147,yellow_pages,Bambu Hibachi,,(203) 826-7369,Danbury ,6811,39 lake avenue extension,lake avenue extension,39,
7148,yellow_pages,Taipei Tokyo,,(203) 792-8888,Danbury ,6810,15 Backus Ave Ste 18,backus ave,15,
7149,yellow_pages,Little Tokyo,,(203) 739-0015,Danbury ,6810,7 Backus Ave Ste 244,backus ave,7,
7150,yellow_pages,Dynasty Restaurant,,(203) 748-0669,Danbury ,6810,15 backus avenue,backus avenue,15,
7151,yellow_pages,Manchu Wok,,(203) 798-1788,Danbury ,6810,7 backus avenue number 226,backus avenue,7,
7152,yellow_pages,Royal Guard Fish & Chips,,(203) 791-1635,Danbury ,6810,7 backus avenue,backus avenue,7,
7153,yellow_pages,B G R The Burger Joint,,(203) 748-0426,Danbury ,6810,7 backus avenue,backus avenue,7,
7154,yellow_pages,Red Robin Gourmet Burgers,,(203) 616-9440,Danbury ,6810,7 backus avenue,backus avenue,7,
7155,yellow_pages,Kusulyn Neo-Asian Bistro,,(203) 748-3500,Danbury ,6810,7 Backus Ave Ste 102,backus ave,7,
7156,yellow_pages,Bambu Modern Asian Restaurant,,(203) 826-7369,Danbury ,6811,39 lake avenue extension,lake avenue extension,39,
7157,yellow_pages,Sinapi's Pizza & Restaurant,,(203) 792-7030,Danbury ,6810,15 backus avenue,backus avenue,15,
7158,yellow_pages,Nikos Grill and Subs,,(203) 917-4403,Danbury ,6810,15 backus avenue,backus avenue,15,
7159,yellow_pages,Panera Bread,,(203) 730-0790,Danbury ,6810,5A Sugar Hollow Rd,sugar hollow rd,5a,
7160,yellow_pages,Kabuki Japanese Restaurant,,(203) 744-6885,Danbury ,6811,39 lake avenue extension,lake avenue extension,39,
7161,yellow_pages,Red Lobster,,(203) 730-1104,Danbury ,6810,34 backus avenue,backus avenue,34,
7162,yellow_pages,Ruby Tuesday,,(203) 778-9110,Danbury ,6810,7 backus avenue,backus avenue,7,
7163,yellow_pages,Friendly's,,(203) 791-0767,Danbury ,6810,7 backus avenue,backus avenue,7,
7164,yellow_pages,Buffalo Wild Wings Grill & Bar,,(203) 794-9453,Danbury ,6810,26 backus avenue,backus avenue,26,
7165,yellow_pages,La Famiglia Pizza & Pasta,,(203) 798-7800,Danbury ,6811,33 mill plain road,mill plain road,33,
7166,yellow_pages,Spasi Restaurant Inc,,(203) 744-9115,Danbury ,6811,39 mill plain road,mill plain road,39,
7167,yellow_pages,Rosy Tomorrows Restaurant,,(203) 743-5845,Danbury ,6811,15 Old Mill Plain Rd Ste 1,old mill plain rd,15,
7168,yellow_pages,Captain's Cove Seaport,,(203) 335-1433,Bridgeport ,6605,1 bostwick avenue,bostwick avenue,1,
7169,yellow_pages,Augies Numero #1 Restaurant & Pizza,,(203) 617-0646,Danbury ,6810,30 germantown road,germantown road,30,
7170,yellow_pages,Kotobuki Japanese Cuisine,,(203) 359-4747,Stamford ,6901,457 Summer St,summer st,457,
7171,yellow_pages,Pellicci's Restaurant,,(203) 323-2542,Stamford ,6902,98 stillwater avenue,stillwater avenue,98,
7172,yellow_pages,Sal's Family Pizza Restaurant,,(203) 816-6171,Monroe ,6468,630 Main St,main st,630,
7173,yellow_pages,Sal's Pizza,,(203) 744-2422,Danbury ,6811,23 padanaram road,padanaram road,23,
7174,yellow_pages,Nick's Restaurant & Catering,,(203) 617-0647,Danbury ,6810,4 Starr St,starr st,4,
7175,yellow_pages,Cross Roads Pizza I,,(203) 367-5554,Bridgeport ,6610,2065 E Main St,e main st,2065,
7176,yellow_pages,Iron Works Barbeque,,(512) 478-4856,,nan,,,,
7177,yellow_pages,Taberna Restaurant,,(203) 338-0203,Bridgeport ,6606,1439 madison avenue,madison avenue,1439,
7178,yellow_pages,Taberna Tapas,,(475) 999-8585,Fairfield ,6824,1229 post road,post road,1229,
7179,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
7180,yellow_pages,Fortunas Deli of Westport,,(203) 635-4187,Westport ,6880,1244 Post Rd E,post rd e,1244,
7181,yellow_pages,Beverly Pizza House,,(203) 335-5240,Bridgeport ,6605,2969 fairfield avenue,fairfield avenue,2969,
7182,yellow_pages,Augies Numero #1 Restaurant & Pizza,,(203) 617-0646,Danbury ,6810,30 germantown road,germantown road,30,
7183,yellow_pages,Chuck's Steak House,,(203) 792-5555,Danbury ,6810,20 Segar St,segar st,20,
7184,yellow_pages,Veras Trattoria Pizza & Pasta,,(203) 798-7800,Danbury ,6811,33 mill plain road,mill plain road,33,
7185,yellow_pages,Max 40,,(203) 825-4444,Danbury ,6811,40 mill plain road,mill plain road,40,
7186,yellow_pages,Fairfields Restaurant,,(203) 744-1776,Danbury ,6811,21 lake avenue extension,lake avenue extension,21,
7187,yellow_pages,Cajun Grill,,(203) 798-9019,Danbury ,6810,7 Backus Ave Ste 143,backus ave,7,
7188,yellow_pages,Brio Tuscan Grille,,(203) 730-0100,Danbury ,6810,7 backus avenue,backus avenue,7,
7189,yellow_pages,Olive Garden Italian Restaurant,,(203) 998-6461,Danbury ,6810,36 backus avenue,backus avenue,36,
7190,yellow_pages,The Cheesecake Factory,,(203) 743-6000,Danbury ,6810,7 backus avenue,backus avenue,7,
7191,yellow_pages,Windmill Diner Restaurant,,(203) 743-6541,Danbury ,6811,14 mill plain road,mill plain road,14,
7192,yellow_pages,Bambu Hibachi,,(203) 826-7369,Danbury ,6811,39 lake avenue extension,lake avenue extension,39,
7193,yellow_pages,Taipei Tokyo,,(203) 792-8888,Danbury ,6810,15 Backus Ave Ste 18,backus ave,15,
7194,yellow_pages,Little Tokyo,,(203) 739-0015,Danbury ,6810,7 Backus Ave Ste 244,backus ave,7,
7195,yellow_pages,Dynasty Restaurant,,(203) 748-0669,Danbury ,6810,15 backus avenue,backus avenue,15,
7196,yellow_pages,Manchu Wok,,(203) 798-1788,Danbury ,6810,7 backus avenue number 226,backus avenue,7,
7197,yellow_pages,Royal Guard Fish & Chips,,(203) 791-1635,Danbury ,6810,7 backus avenue,backus avenue,7,
7198,yellow_pages,B G R The Burger Joint,,(203) 748-0426,Danbury ,6810,7 backus avenue,backus avenue,7,
7199,yellow_pages,Red Robin Gourmet Burgers,,(203) 616-9440,Danbury ,6810,7 backus avenue,backus avenue,7,
7200,yellow_pages,Kusulyn Neo-Asian Bistro,,(203) 748-3500,Danbury ,6810,7 Backus Ave Ste 102,backus ave,7,
7201,yellow_pages,Bambu Modern Asian Restaurant,,(203) 826-7369,Danbury ,6811,39 lake avenue extension,lake avenue extension,39,
7202,yellow_pages,Sinapi's Pizza & Restaurant,,(203) 792-7030,Danbury ,6810,15 backus avenue,backus avenue,15,
7203,yellow_pages,Nikos Grill and Subs,,(203) 917-4403,Danbury ,6810,15 backus avenue,backus avenue,15,
7204,yellow_pages,Panera Bread,,(203) 730-0790,Danbury ,6810,5A Sugar Hollow Rd,sugar hollow rd,5a,
7205,yellow_pages,Kabuki Japanese Restaurant,,(203) 744-6885,Danbury ,6811,39 lake avenue extension,lake avenue extension,39,
7206,yellow_pages,Red Lobster,,(203) 730-1104,Danbury ,6810,34 backus avenue,backus avenue,34,
7207,yellow_pages,Ruby Tuesday,,(203) 778-9110,Danbury ,6810,7 backus avenue,backus avenue,7,
7208,yellow_pages,Friendly's,,(203) 791-0767,Danbury ,6810,7 backus avenue,backus avenue,7,
7209,yellow_pages,Buffalo Wild Wings Grill & Bar,,(203) 794-9453,Danbury ,6810,26 backus avenue,backus avenue,26,
7210,yellow_pages,La Famiglia Pizza & Pasta,,(203) 798-7800,Danbury ,6811,33 mill plain road,mill plain road,33,
7211,yellow_pages,Spasi Restaurant Inc,,(203) 744-9115,Danbury ,6811,39 mill plain road,mill plain road,39,
7212,yellow_pages,Rosy Tomorrows Restaurant,,(203) 743-5845,Danbury ,6811,15 Old Mill Plain Rd Ste 1,old mill plain rd,15,
7213,yellow_pages,Captain's Cove Seaport,,(203) 335-1433,Bridgeport ,6605,1 bostwick avenue,bostwick avenue,1,
7214,yellow_pages,Augies Numero #1 Restaurant & Pizza,,(203) 617-0646,Danbury ,6810,30 germantown road,germantown road,30,
7215,yellow_pages,Kotobuki Japanese Cuisine,,(203) 359-4747,Stamford ,6901,457 Summer St,summer st,457,
7216,yellow_pages,Pellicci's Restaurant,,(203) 323-2542,Stamford ,6902,98 stillwater avenue,stillwater avenue,98,
7217,yellow_pages,Sal's Family Pizza Restaurant,,(203) 816-6171,Monroe ,6468,630 Main St,main st,630,
7218,yellow_pages,Sal's Pizza,,(203) 744-2422,Danbury ,6811,23 padanaram road,padanaram road,23,
7219,yellow_pages,Nick's Restaurant & Catering,,(203) 617-0647,Danbury ,6810,4 Starr St,starr st,4,
7220,yellow_pages,Cross Roads Pizza I,,(203) 367-5554,Bridgeport ,6610,2065 E Main St,e main st,2065,
7221,yellow_pages,Iron Works Barbeque,,(512) 478-4856,,nan,,,,
7222,yellow_pages,Taberna Restaurant,,(203) 338-0203,Bridgeport ,6606,1439 madison avenue,madison avenue,1439,
7223,yellow_pages,Taberna Tapas,,(475) 999-8585,Fairfield ,6824,1229 post road,post road,1229,
7224,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
7225,yellow_pages,Fortunas Deli of Westport,,(203) 635-4187,Westport ,6880,1244 Post Rd E,post rd e,1244,
7226,yellow_pages,Beverly Pizza House,,(203) 335-5240,Bridgeport ,6605,2969 fairfield avenue,fairfield avenue,2969,
7227,yellow_pages,Prespa Restaurant & Bar,,(203) 791-2911,Danbury ,6811,46 mill plain road,mill plain road,46,
7228,yellow_pages,Mezon Tapas Bar & Restaurant,,(203) 748-0875,Danbury ,6811,56 mill plain road,mill plain road,56,
7229,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
7230,yellow_pages,Panda House,,(203) 743-6080,Danbury ,6811,93 mill plain road,mill plain road,93,
7231,yellow_pages,Bambino's Pizza & Pasta,,(203) 730-9505,Danbury ,6811,101 mill plain road,mill plain road,101,
7232,yellow_pages,Della Francesca,,(203) 791-2068,Danbury ,6810,35 lake avenue,lake avenue,35,
7233,yellow_pages,Sesame Seed Restaurant,,(203) 743-9850,Danbury ,6810,68 W Wooster St,w wooster st,68,
7234,yellow_pages,China Wall,,(203) 792-9255,Danbury ,6810,71 lake avenue,lake avenue,71,
7235,yellow_pages,Dragon Cheng,,(203) 790-4297,Danbury ,6810,132 West St,west st,132,
7236,yellow_pages,Chapin Restaurant,,(203) 798-3673,Danbury ,6810,123 West St,west st,123,
7237,yellow_pages,In The Rough Grille,,(203) 792-4653,Ridgefield ,6877,545 ridgebury road,ridgebury road,545,
7238,yellow_pages,Bella Rose Pizzeria,,(203) 790-7253,Danbury ,6810,84 Franklin St,franklin st,84,
7239,yellow_pages,TK's American Cafe,,(203) 730-1776,Danbury ,6810,255 White St,white st,255,
7240,yellow_pages,Hanna's Mideastern Restaurant,,(203) 748-5713,Danbury ,6810,72 lake avenue,lake avenue,72,
7241,yellow_pages,Fortune Cookies 188,,(203) 778-1111,Danbury ,6811,39B Mill Plain Rd,mill plain rd,39b,
7242,yellow_pages,Empire Szechuan,,(203) 431-0488,Ridgefield ,6877,copps hill,copps hill,,
7243,yellow_pages,Corcovado Restaurant,,(203) 942-2255,Danbury ,6810,4 Division St,division st,4,
7244,yellow_pages,T K's American Cafe,,(203) 744-9464,Danbury ,6810,,,,
7245,yellow_pages,Castello Restaurant,,(203) 743-3828,Danbury ,6811,2 padanaram road,padanaram road,2,
7246,yellow_pages,Atlantic Restaurant,,(203) 778-8999,Danbury ,6810,176 Osborne St,osborne st,176,
7247,yellow_pages,Tonelli's Restaurant,,(203) 794-0298,Bethel ,6801,41 Grassy Plain St,grassy plain st,41,
7248,yellow_pages,Whitlocks Restaurant,,(203) 791-2707,Bethel ,6801,273 Greenwood Ave Ste 5,greenwood ave,273,
7249,yellow_pages,Jim Barbarie's Restaurant,,(203) 743-3287,Danbury ,6811,47 padanaram road,padanaram road,47,
7250,yellow_pages,Basilico,,(203) 730-0055,Danbury ,6811,5 padanaram road,padanaram road,5,
7251,yellow_pages,Three Brothers Diner Restaurant,,(203) 748-6008,Danbury ,6810,242 White St,white st,242,
7252,yellow_pages,Pippa's Sports Cafe,,(203) 790-9455,Danbury ,6810,100 South St,south st,100,
7253,yellow_pages,Bethel Chinese Kitchen,,(203) 798-6272,Bethel ,6801,46 Grassy Plain St,grassy plain st,46,
7254,yellow_pages,Nick's Restaurant & Catering,,(203) 617-0647,Danbury ,6810,4 Starr St,starr st,4,
7255,yellow_pages,Sal's Pizza,,(203) 744-2422,Danbury ,6811,23 padanaram road,padanaram road,23,
7256,yellow_pages,Good Taste Chinese Restaurant,,(203) 798-8978,Danbury ,6810,247 Main St,main st,247,
7257,yellow_pages,Panda  Garden,,(203) 744-7722,Danbury ,6811,45 padanaram road,padanaram road,45,
7258,yellow_pages,Edo II Korean & Japanese Restaurants,,(203) 743-8799,Danbury ,6811,32 padanaram road,padanaram road,32,
7259,yellow_pages,Villarina's Pasta,,(203) 917-4463,Danbury ,6810,22 Shelter Rock Ln # 34,shelter rock ln,22,
7260,yellow_pages,Deep's Trellis Restaurant,,(203) 792-0494,Danbury ,6810,49 North St,north st,49,
7261,yellow_pages,Mimi's Cafe,,(203) 730-0200,Danbury ,6810,275 Main St,main st,275,
7262,yellow_pages,Parrilla Bar and Restaurant,,(203) 778-0001,Danbury ,6810,5 White St,white st,5,
7263,yellow_pages,JJS Country Kitchen,,(203) 730-2380,Danbury ,6810,4 Liberty St,liberty st,4,
7264,yellow_pages,La Fortuna Restaurant,,(203) 797-0909,Danbury ,6810,6 State St,state st,6,
7265,yellow_pages,Nicolas Restaurant,,(203) 778-2710,Danbury ,6810,20 White St,white st,20,
7266,yellow_pages,Yi Hing Restaurants,,(203) 628-9908,Danbury ,6810,19 Main St,main st,19,
7267,yellow_pages,Lafonda Antioquena Restaurant,,(203) 796-0011,Danbury ,6810,361 1/2 Main St,main st,361 1/2,
7268,yellow_pages,Lemon Grass Southeast Asian Cuisine,,(203) 628-7115,Danbury ,6810,35 White St,white st,35,
7269,yellow_pages,Fiza Restaurant,,(203) 456-6204,Danbury ,6810,395 Main St,main st,395,
7270,yellow_pages,Mykonos Restaurant,,(203) 797-1822,Danbury ,6810,24 Rowan St,rowan st,24,
7271,yellow_pages,Ole Restaurant,,(203) 730-0101,Danbury ,6810,172 White St,white st,172,
7272,yellow_pages,The Waterfall Restaurant by Elmer Inc,,(203) 917-3539,Danbury ,6811,30 padanaram road,padanaram road,30,
7273,yellow_pages,Izumi Japanese Restaurant,,(203) 798-8100,Danbury ,6811,30 padanaram road,padanaram road,30,
7274,yellow_pages,J And M Seafood,,(203) 748-6337,Danbury ,6811,45 padanaram road,padanaram road,45,
7275,yellow_pages,Main Moon Restaurant,,(203) 743-4913,Danbury ,6810,97 Main St,main st,97,
7276,yellow_pages,El Milenio,,(203) 207-0156,Danbury ,6810,21 North St,north st,21,
7277,yellow_pages,Sycamore Restaurant,,(203) 748-2716,Bethel ,6801,282 greenwood avenue,greenwood avenue,282,
7278,yellow_pages,House Of Yoshida,,(203) 798-8128,Bethel ,6801,25 Grassy Plain St,grassy plain st,25,
7279,yellow_pages,Kas's Bar & Restaurant,,(845) 363-1869,Brewster ,10509,3867 danbury road,danbury road,3867,
7280,yellow_pages,Nico's Pizza & Pasta,,(203) 792-6426,Danbury ,6810,175 Main St,main st,175,
7281,yellow_pages,Moon Star Chinese Kitchen Inc,,(203) 744-1688,Danbury ,6811,10 hayestown avenue,hayestown avenue,10,
7282,yellow_pages,Brito's Restaurant,,(203) 797-0885,Danbury ,6810,41 South St,south st,41,
7283,yellow_pages,Bella Italia Ristorante,,(203) 743-3828,Danbury ,6811,2 padanaram road,padanaram road,2,
7284,yellow_pages,Royal Guard Fish & Chip,,(203) 791-1635,Danbury ,6810,389 Main St,main st,389,
7285,yellow_pages,Elmer's Diner,,(203) 731-2559,Danbury ,6811,22 padanaram road,padanaram road,22,
7286,yellow_pages,Main Street Diner,,(203) 791-1237,Danbury ,6810,14 Main St,main st,14,
7287,yellow_pages,Molinaro's Luncheonette,,(203) 797-0885,Danbury ,6810,41 South St,south st,41,
7288,yellow_pages,New Holiday Diner,,(203) 748-9798,Danbury ,6810,123 White St,white st,123,
7289,yellow_pages,Pho Vietnam Restaurant,,(203) 743-6049,Danbury ,6811,56 padanaram road,padanaram road,56,
7290,yellow_pages,Mykonos Pizza Restaurant,,(203) 797-1822,Danbury ,6811,24 rowan street extension,rowan street extension,24,
7291,yellow_pages,Cousin Larry's Cafe,,(203) 730-0035,Danbury ,6810,1 Elm St,elm st,1,
7292,yellow_pages,Pizzeria Lauretano,,(203) 792-1500,Bethel ,6801,291 greenwood avenue,greenwood avenue,291,
7293,yellow_pages,Dominick CS Pizzeria Inc,,(845) 278-9754,Brewster ,10509,3867 danbury road,danbury road,3867,
7294,yellow_pages,J K's Restaurant,,(203) 743-4004,Danbury ,6810,126 South St,south st,126,
7295,yellow_pages,Lorenzo's Pizzeria,,(203) 730-0117,Danbury ,6810,34 White St,white st,34,
7296,yellow_pages,Los Andes Restaurant,,(203) 790-5439,Danbury ,6810,281 Main St,main st,281,
7297,yellow_pages,Las American,,(203) 826-7518,Danbury ,6810,9 Main St,main st,9,
7298,yellow_pages,Marcel's Place Restaurant,,(203) 748-9896,Danbury ,6810,39 Chestnut St,chestnut st,39,
7299,yellow_pages,Grassy Plain Pizzeria,,(203) 743-6600,Bethel ,6801,36 Grassy Plain St,grassy plain st,36,
7300,yellow_pages,Pappadellas,,(203) 743-6804,Danbury ,6811,129 padanaram road,padanaram road,129,
7301,yellow_pages,Bertucci's,,(203) 739-0500,Danbury ,6810,98 newtown road,newtown road,98,
7302,yellow_pages,Koo At The Lake,,(203) 739-0068,Danbury ,6811,29 E Pembroke Rd,e pembroke rd,29,
7303,yellow_pages,The Putnam House Restaurant & Tap Room,,(203) 791-1852,Bethel ,6801,12 Depot Pl,depot pl,12,
7304,yellow_pages,Rraci Restaurant,,(845) 278-6695,Brewster ,10509,3670 danbury road,danbury road,3670,
7305,yellow_pages,Vox,,(914) 669-5450,North Salem ,10560,721 titicus road,titicus road,721,
7306,yellow_pages,Augies Numero #1 Restaurant & Pizza,,(203) 617-0646,Danbury ,6810,30 germantown road,germantown road,30,
7307,yellow_pages,Black Angus Steakhouse,,(203) 826-7406,Danbury ,6810,5 eagle road,eagle road,5,
7308,yellow_pages,Chili's Grill & Bar,,(203) 778-6703,Danbury ,6810,81 newtown road,newtown road,81,
7309,yellow_pages,Jeffrey's Chinese Kitchen,,(203) 730-8603,Danbury ,6811,7 pembroke road,pembroke road,7,
7310,yellow_pages,First & Last Cafe,,(203) 790-8662,Danbury ,6811,2 pembroke road,pembroke road,2,
7311,yellow_pages,Augies Authentic Italian Sauce,,(203) 744-7809,Danbury ,6810,30 germantown road,germantown road,30,
7312,yellow_pages,Lago Cucini Italiana,,(203) 628-7363,Danbury ,6811,45 hayestown road,hayestown road,45,
7313,yellow_pages,Great Wall,,(203) 730-9111,Danbury ,6810,30 Germantown Rd Ste 6,germantown rd,30,
7314,yellow_pages,China Buffet King,,(203) 743-7646,Danbury ,6810,60 Newtown Rd Ste 2,newtown rd,60,
7315,yellow_pages,Bangkok,,(203) 791-0640,Danbury ,6810,72 Newtown Rd Ste 6,newtown rd,72,
7316,yellow_pages,Ritz Diner,,(203) 743-5228,Danbury ,6810,69 newtown road,newtown road,69,
7317,yellow_pages,Sunshine Family Diner,,(814) 754-5214,Central City ,15926,403 sunshine avenue,sunshine avenue,403,
7318,yellow_pages,Villa,,(814) 754-5412,Central City ,15926,504 sunshine avenue,sunshine avenue,504,
7319,yellow_pages,Knapp's Snack Shack,,(814) 754-8413,Central City ,15926,1852 school road,school road,1852,
7320,yellow_pages,Wei Wei,,(814) 754-5406,Central City ,15926,1843 Peninsula Dr,peninsula dr,1843,
7321,yellow_pages,Fox's Pizza Den,,(814) 754-1771,Central City ,15926,328 sunshine avenue,sunshine avenue,328,
7322,yellow_pages,Subway,,(814) 754-1969,Central City ,15926,102 bruno avenue,bruno avenue,102,
7323,yellow_pages,The Alley Bar,,(814) 754-1777,Central City ,15926,7648 lincoln highway,lincoln highway,7648,
7324,yellow_pages,Sunshine Coffee Shop & Dairy,,(814) 724-5214,Central City ,15926,511 Ash St,ash st,511,
7325,yellow_pages,Our Coal Miners Cafe,,(814) 629-5518,Jennerstown ,15547,1640 Pitt St,pitt st,1640,
7326,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
7327,yellow_pages,New Baltimore Restaurant,,(814) 733-4254,New Baltimore ,15553,234 Juniata St,juniata st,234,
7328,yellow_pages,Carriage House Rstrnt & Lounge,,(814) 623-1174,New Paris ,15554,3382 cortland road,cortland road,3382,
7329,yellow_pages,Cheryl's Home Run Pizza,,(814) 444-9523,Friedens ,15541,2235 stoystown road,stoystown road,2235,
7330,yellow_pages,J B's Roadhouse,,(814) 445-8900,Somerset ,15501,1830 N Center Ave,n center ave,1830,
7331,yellow_pages,TRUILO'S Take House,,(814) 629-9403,Boswell ,15531,1618 W Pitt State Rt 30,w pitt state rt 30,1618,
7332,yellow_pages,Rizzo's Restaurant,,(814) 467-7908,Windber ,15963,2200 graham avenue,graham avenue,2200,
7333,yellow_pages,Green Gables Restaurant,,(814) 629-9201,Jennerstown ,15547,7712 somerset pike,somerset pike,7712,
7334,yellow_pages,Patti's Restaurant,,(814) 467-8668,Windber ,15963,506 15th St,15th st,506,
7335,yellow_pages,Mostoller's Country Corral,,(814) 445-7281,Friedens ,15541,1207 stoystown road,stoystown road,1207,
7336,yellow_pages,Oakwood Restaurant,,(814) 288-2880,Davidsville ,15928,1600 Cambridge Dr,cambridge dr,1600,
7337,yellow_pages,Hoss's Steak & Sea House,,(814) 445-3788,Somerset ,15501,1222 N Center Ave,n center ave,1222,
7338,yellow_pages,Ruby Tuesday,,(814) 445-3934,Somerset ,15501,1019 N Center Ave,n center ave,1019,
7339,yellow_pages,Summit Diner,,(814) 445-7154,Somerset ,15501,791 N Center Ave,n center ave,791,
7340,yellow_pages,Eat 'n Park,,(814) 443-4579,Somerset ,15501,926 N Center Ave,n center ave,926,
7341,yellow_pages,Ryan's,,(814) 269-3149,Johnstown ,15904,420 Galleria Dr,galleria dr,420,
