#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.record_id
#foreign_key_rtable=rtable.record_id
_id,ltable.record_id,rtable.record_id,ltable.author,ltable.date,ltable.length,ltable.price,ltable.publisher,ltable.title,rtable.author,rtable.date,rtable.length,rtable.price,rtable.publisher,rtable.title
9434,3734,8922,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die," Jon Weisman, Peter O'Malley",April 2013,320,11.99,Triumph Books,100 Things Dodgers Fans Should Know & Do Before They Die
9435,3734,8929,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die," Daniel Brown, Roger Craig",September 2013,288,14.99,Triumph Books,100 Things 49ers Fans Should Know & Do Before They Die
9436,3734,9003,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die," Joe Haakenson, Tim Salmon",April 2013,272,11.99,Triumph Books,100 Things Angels Fans Should Know & Do Before They Die
9437,3734,9650,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die," Steve Springer, Bill Sharman",November 2012,256,11.99,Triumph Books,100 Things Lakers Fans Should Know & Do Before They Die
9438,3734,10946,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die, Donald Hubbard,October 2015,256,11.99,Triumph Books,100 Things Patriots Fans Should Know & Do Before They Die
9439,3734,10999,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die," Lou Prato, Adam Taliaferro",October 2015,368,11.99,Triumph Books,100 Things Penn State Fans Should Know & Do Before They Die
9440,3734,13619,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die," Jon Waldman, Dave Babych",October 2015,256,11.99,Triumph Books,100 Things Jets Fans Should Know & Do Before They Die
9441,3734,13620,Paula Pasche,"Aug 01, 2012",256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die," Pat Hickey, Jacques Demers",November 2015,272,11.99,Triumph Books,100 Things Canadiens Fans Should Know & Do Before They Die
9442,3736,10939,The Florida Hoosier,"Jan 15, 2015",7,0.99,The Florida Hoosier,How To Sell Golf Balls on EBay," Sally Cook, Ross MacDonald",,0,0.0,Flatiron Books,How to Speak Golf
9443,3737,22,Steve Silverman,"Sep 01, 2009",288,9.99,"Skyhorse Publishing, Inc.","Who's Better, Who's Best in Football?", Steve Silverman,November 2014,304,16.95,Sports Publishing,"Who's Better, Who's Best in Football?"
9444,3737,6848,Steve Silverman,"Sep 01, 2009",288,9.99,"Skyhorse Publishing, Inc.","Who's Better, Who's Best in Football?", Andy Piascik,October 2010,432,9.99,Taylor Trade Publishing,The Best Show in Football
9445,3737,11062,Steve Silverman,"Sep 01, 2009",288,9.99,"Skyhorse Publishing, Inc.","Who's Better, Who's Best in Football?", Steve Silverman,August 2015,272,16.99,Sports Publishing,"Who's Better, Who's Best in Coaching?"
9446,3737,12311,Steve Silverman,"Sep 01, 2009",288,9.99,"Skyhorse Publishing, Inc.","Who's Better, Who's Best in Football?", Steve Silverman,September 2009,288,14.95,Skyhorse Publishing,"Who's Better, Who's Best in Football?"
9447,3737,13592,Steve Silverman,"Sep 01, 2009",288,9.99,"Skyhorse Publishing, Inc.","Who's Better, Who's Best in Football?", Steve Silverman,,0,0.0,Sports Publishing,"Who's Better, Who's Best in Hockey?"
9448,3738,13338,Jack Nicklaus,"Oct 01, 2009",142,9.99,Turner Publishing Company,Putting My Way, John Daly,,0,0.0,HarperCollins,Golf My Own Damn Way
9449,3739,11606,Steve Page,"Aug 19, 2014",250,7.99,St. Martin's Press,Putting Secrets for the Weekend Golfer, Steve Page,August 2014,144,7.99,St. Martin's Press,Putting Secrets for the Weekend Golfer
9450,3740,5536,Deepak Chopra,"Mar 04, 2003",208,12.99,Potter/TenSpeed/Harmony,Golf for Enlightenment, Deepak Chopra,March 2003,208,12.99,Potter/TenSpeed/Harmony,Golf for Enlightenment
9451,3741,3319,Bob Andelman,"Jun 06, 2014",160,4.99,Mr. Media Books,Why Men Watch Football," Erik Barmack, Max Handelman",August 2006,256,13.99,Gallery Books,Why Fantasy Football Matters
9452,3742,451,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Rob Reischel,November 2013,288,11.99,Triumph Books,100 Things Packers Fans Should Know & Do Before They Die
9453,3742,726,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Mike Towle,September 2004,209,11.99,Triumph Books,I've Got Things to Do with My Life
9454,3742,2439,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Adam Kimelman,October 2010,320,11.99,Triumph Books,100 Things Flyers Fans Should Know & Do Before They Die
9455,3742,2583,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Jimmy Greenfield,March 2012,256,11.99,Triumph Books,100 Things Cubs Fans Should Know & Do Before They Die
9456,3742,3731,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Kevin Allen, Bob Duff, Darren McCarty",October 2014,320,11.99,Triumph Books,100 Things Red Wings Fans Should Know & Do Before They Die
9457,3742,3769,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Tab Bamford, Jeremy Roenick",October 2014,272,11.99,Triumph Books,100 Things Blackhawks Fans Should Know & Do Before They Die
9458,3742,3774,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Rick Schaeffer, Quinn Grovey",September 2014,256,11.99,Triumph Books,100 Things Arkansas Fans Should Know & Do Before They Die
9459,3742,3780,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Andrew Buchanan, Archie Griffin",September 2014,272,11.99,Triumph Books,100 Things Buckeyes Fans Should Know & Do Before They Die
9460,3742,3782,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Jeremy Rutherford, Brett Hull",October 2014,384,11.99,Triumph Books,100 Things Blues Fans Should Know & Do Before They Die
9461,3742,3789,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Scott Pitoniak, Floyd Little",October 2014,336,11.99,Triumph Books,100 Things Syracuse Fans Should Know & Do Before They Die
9462,3742,4059,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Michael Emmerich,October 2013,352,11.99,Triumph Books,100 Things Michigan State Fans Should Know & Do Before They Die
9463,3742,4355,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Ryan Clark, Joe Cox",November 2012,272,11.99,Triumph Books,100 Things Wildcats Fans Should Know & Do Before They Die
9464,3742,4356,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Stan Sutton,November 2012,288,11.99,Triumph Books,100 Things Hoosiers Fans Should Know & Do Before They Die
9465,3742,4368,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Brian Howell,September 2012,336,11.99,Triumph Books,100 Things Broncos Fans Should Know & Do Before They Die
9466,3742,4406,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Ray Glier, Knox Bardeen",August 2012,257,11.99,Triumph Books,100 Things Falcons Fans Should Know & Do Before They Die
9467,3742,4412,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Angelique Chengelis, Lloyd Carr",August 2012,272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die
9468,3742,4415,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Dave Buscema,August 2012,368,11.99,Triumph Books,100 Things Giants Fans Should Know & Do Before They Die
9469,3742,4417,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Sal Maiorana,September 2012,256,11.99,Triumph Books,100 Things Sabres Fans Should Know & Do Before They Die
9470,3742,4437,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Jeffrey J. Miller, Marv Levy",October 2012,304,11.99,Triumph Books,100 Things Bills Fans Should Know & Do Before They Die
9471,3742,4448,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Alan Hahn,October 2012,256,11.99,Triumph Books,100 Things Knicks Fans Should Know & Do Before They Die
9472,3742,4534,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Mike Hembree,March 2012,256,11.99,Triumph Books,100 Things NASCAR Fans Should Know & Do Before They Die
9473,3742,4576,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Kent McDill, Jeff Joniak",October 2013,256,11.99,Triumph Books,100 Things Bears Fans Should Know & Do Before They Die
9474,3742,4657,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Christopher Walsh,August 2012,304,11.99,Triumph Books,100 Things Crimson Tide Fans Should Know & Do Before They Die
9475,3742,4660,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Paula Pasche,August 2012,256,11.99,Triumph Books,100 Things Lions Fans Should Know & Do Before They Die
9476,3742,4661,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Evan Woodbery,August 2012,304,11.99,Triumph Books,100 Things Auburn Fans Should Know & Do Before They Die
9477,3742,4673,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Adam Van Brimmer, Homer Rice",October 2011,272,11.99,Triumph Books,100 Things Yellow Jackets Fans Should Know & Do Before They Die
9478,3742,4692,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Bill Chastain,March 2011,240,11.99,Triumph Books,100 Things Giants Fans Should Know & Do Before They Die
9479,3742,4796,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Chuck Carlson,September 2011,256,11.99,Triumph Books,100 Things Eagles Fans Should Know & Do Before They Die
9480,3742,4823,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Patrick Sheltra,September 2011,272,11.99,Triumph Books,100 Things Utes Fans Should Know & Do Before They Die
9481,3742,4825,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Rick Buker,October 2011,256,11.99,Triumph Books,100 Things Penguins Fans Should Know & Do Before They Die
9482,3742,4830,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Kent McDill,November 2012,256,11.99,Triumph Books,100 Things Bulls Fans Should Know & Do Before They Die
9483,3742,5757,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Art Chansky, Phil Ford",,0,0.0,Triumph Books,100 Things North Carolina Fans Should Know & Do Before They Die
9484,3742,5760,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Craig T. Smith, Phillip Fulmer",September 2015,304,11.99,Triumph Books,100 Things Tennessee Fans Should Know & Do Before They Die
9485,3742,5787,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Johnny Moore, Mike Gminski",,0,0.0,Triumph Books,100 Things Duke Fans Should Know & Do Before They Die
9486,3742,5875,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Anthony Gimino, Steve Rivera, Lute Olson",November 2014,304,11.99,Triumph Books,100 Things Arizona Fans Should Know & Do Before They Die
9487,3742,5907,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Gordon Jones, Eric Stark, Pat Williams",November 2014,224,11.99,Triumph Books,100 Things 76ers Fans Should Know & Do Before They Die
9488,3742,5912,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Dan Connolly, Jim Palmer",April 2015,352,11.99,Triumph Books,100 Things Orioles Fans Should Know & Do Before They Die
9489,3742,5916,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Zack Meisel, Tom Hamilton",April 2015,256,11.99,Triumph Books,100 Things Indians Fans Should Know & Do Before They Die
9490,3742,5984,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Lou Sahadi, Dabo Swinney",October 2014,352,11.99,Triumph Books,100 Things Clemson Fans Should Know & Do Before They Die
9491,3742,5987,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Rick Snider, Charley Casserly",September 2014,304,11.99,Triumph Books,100 Things Redskins Fans Should Know & Do Before They Die
9492,3742,6088,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Jenna Hays McEachern,September 2014,272,11.99,Triumph Books,100 Things Longhorns Fans Should Know & Do Before They Die
9493,3742,6090,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Bill Chastain,September 2014,256,11.99,Triumph Books,100 Things Jets Fans Should Know & Do Before They Die
9494,3742,6101,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Matt Fulks, Trent Green, Deron Cherry",October 2014,304,11.99,Triumph Books,100 Things Chiefs Fans Should Know & Do Before They Die
9495,3742,6115,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Steve Richardson,October 2014,256,11.99,Triumph Books,100 Things Oklahoma Fans Should Know & Do Before They Die
9496,3742,6125,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Michael Leonetti, Paul Patskou",October 2014,256,11.99,Triumph Books,100 Things Maple Leafs Fans Should Know & Do Before They Die
9497,3742,6180,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Ken Davis, Bill Self",November 2013,304,11.99,Triumph Books,100 Things Kansas Fans Should Know & Do Before They Die
9498,3742,6186,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Jason Butt, Aaron Wilson",November 2013,288,11.99,Triumph Books,100 Things Ravens Fans Should Know & Do Before They Die
9499,3742,6191,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," John Heisler, Bryant Young, Frank Stams",October 2013,288,11.99,Triumph Books,100 Things Notre Dame Fans Should Know & Do Before They Die
9500,3742,6192,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Phillip B. Wilson, Jim Irsay",October 2013,352,11.99,Triumph Books,100 Things Colts Fans Should Know & Do Before They Die
9501,3742,6197,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Josh Kendall, Don Barton",October 2013,224,11.99,Triumph Books,100 Things South Carolina Fans Should Know & Do Before They Die
9502,3742,6200,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Sean Callahan, Dave Rimington",November 2013,288,11.99,Triumph Books,100 Things Nebraska Fans Should Know & Do Before They Die
9503,3742,6206,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Rusty Burson, Dat Nguyen",September 2013,320,11.99,Triumph Books,100 Things Texas A&M Fans Should Know & Do Before They Die
9504,3742,6208,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Matt Loede,September 2013,272,11.99,Triumph Books,100 Things Steelers Fans Should Know & Do Before They Die
9505,3742,6211,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Pat Dooley, Danny Wuerffel",September 2013,272,11.99,Triumph Books,100 Things Florida Fans Should Know & Do Before They Die
9506,3742,6251,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Matt Fulks, Jeff Montgomery, Denny Matthews",March 2014,288,11.99,Triumph Books,100 Things Royals Fans Should Know & Do Before They Die
9507,3742,6255,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die,"Pittsburgh Post-Gazette, Steve Ziants",March 2014,304,11.99,Triumph Books,100 Things Pirates Fans Should Know & Do Before They Die
9508,3742,6261,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Bob Vanderberg,April 2014,304,11.99,Triumph Books,100 Things White Sox Fans Should Know & Do Before They Die
9509,3742,6269,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Jack Wilkinson,April 2014,256,11.99,Triumph Books,100 Things Braves Fans Should Know & Do Before They Die
9510,3742,6271,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Scott Fowler, Mike Minter",November 2013,224,11.99,Triumph Books,100 Things Panthers Fans Should Know & Do Before They Die
9511,3742,6279,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Nick Cafardo, Dave Roberts",May 2014,256,11.99,Triumph Books,100 Things Red Sox Fans Should Know & Do Before They Die
9512,3742,6313,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Terry Foster, Willie Horton",April 2013,240,11.99,Triumph Books,100 Things Tigers Fans Should Know & Do Before They Die
9513,3742,6327,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Jim Gantner, Tom Haudricourt",May 2013,288,11.99,Triumph Books,100 Things Brewers Fans Should Know & Do Before They Die
9514,3742,6331,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Steve Clarke,March 2013,272,11.99,Triumph Books,100 Things Blue Jays Fans Should Know & Do Before They Die
9515,3742,6338,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Joel Luckhaupt,April 2013,288,11.99,Triumph Books,100 Things Reds Fans Should Know & Do Before They Die
9516,3742,6402,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Derrick Goold, Stan Musial",April 2012,289,11.99,Triumph Books,100 Things Cardinals Fans Should Know & Do Before They Die
9517,3742,6480,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Ed Housewright, Tony Dorsett",September 2008,224,11.99,Triumph Books,100 Things Cowboys Fans Should Know & Do Before They Die
9518,3742,6590,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Adrian Dater,April 2009,256,11.99,Triumph Books,100 Things Rockies Fans Should Know & Do Before They Die
9519,3742,6670,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Matthew Silverman,March 2008,273,11.99,Triumph Books,100 Things Mets Fans Should Know & Do Before They Die
9520,3742,6680,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Jon Nelson,August 2010,272,11.99,Triumph Books,100 Things Bulldogs Fans Should Know & Do Before They Die
9521,3742,6690,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Donald Hubbard,August 2011,256,11.99,Triumph Books,100 Things Patriots Fans Should Know & Do Before They Die
9522,3742,6696,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Dave Buscema,August 2011,368,14.95,Triumph Books,100 Things Giants Fans Should Know & Do Before They Die
9523,3742,6708,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Alex Halsted,March 2011,288,11.99,Triumph Books,100 Things Twins Fans Should Know & Do Before They Die
9524,3742,6715,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Matt Loede,September 2010,274,11.99,Triumph Books,100 Things Steelers Fans Should Know & Do Before They Die
9525,3742,6724,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Donald Hubbard,November 2010,256,11.99,Triumph Books,100 Things Celtics Fans Should Know & Do Before They Die
9526,3742,6733,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Bill Baer,March 2012,256,11.99,Triumph Books,100 Things Phillies Fans Should Know & Do Before They Die
9527,3742,6738,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Rusty Burson,April 2012,256,11.99,Triumph Books,100 Things Rangers Fans Should Know & Do Before They Die
9528,3742,6752,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, David Fischer,March 2012,256,11.99,Triumph Books,100 Things Yankees Fans Should Know & Do Before They Die
9529,3742,6757,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, John Heisler,August 2009,289,11.99,Triumph Books,100 Things Notre Dame Fans Should Know & Do Before They Die
9530,3742,7560,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Dave Mendonca, Jerome ""Junk Yard Dog"" Williams",,0,0.0,Triumph Books,100 Things Raptors Fans Should Know & Do Before They Die
9531,3742,7755,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Bill Chastain,April 2015,256,11.99,Triumph Books,100 Things Giants Fans Should Know & Do Before They Die
9532,3742,7775,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Michael Emmerich,April 2015,320,11.99,Triumph Books,100 Things Mariners Fans Should Know & Do Before They Die
9533,3742,7831,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Susan Slusser, Billy Beane",June 2015,336,11.99,Triumph Books,100 Things A's Fans Should Know & Do Before They Die
9534,3742,8120,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Brian Bertoldo,May 2015,0,9.95,Quirk Books,Stuff Every Golfer Should Know
9535,3742,8126,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Bill Chastain,May 2013,256,11.99,Triumph Books,100 Things Giants Fans Should Know & Do Before They Die
9536,3742,8165,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Adam Raider, Russ Cohen",November 2014,368,11.99,Triumph Books,100 Things Rangers Fans Should Know & Do Before They Die
9537,3742,8181,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Paul Gutierrez, Jim Plunkett",September 2014,304,11.99,Triumph Books,100 Things Raiders Fans Should Know & Do Before They Die
9538,3742,8347,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, John Morgan,September 2014,352,11.99,Triumph Books,100 Things Seahawks Fans Should Know & Do Before They Die
9539,3742,8750,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Rob Moseley, Chris Hansen",October 2013,288,11.99,Triumph Books,100 Things Oregon Fans Should Know & Do Before They Die
9540,3742,8922,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Jon Weisman, Peter O'Malley",April 2013,320,11.99,Triumph Books,100 Things Dodgers Fans Should Know & Do Before They Die
9541,3742,8929,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Daniel Brown, Roger Craig",September 2013,288,14.99,Triumph Books,100 Things 49ers Fans Should Know & Do Before They Die
9542,3742,9003,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Joe Haakenson, Tim Salmon",April 2013,272,11.99,Triumph Books,100 Things Angels Fans Should Know & Do Before They Die
9543,3742,9650,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Steve Springer, Bill Sharman",November 2012,256,11.99,Triumph Books,100 Things Lakers Fans Should Know & Do Before They Die
9544,3742,10946,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die, Donald Hubbard,October 2015,256,11.99,Triumph Books,100 Things Patriots Fans Should Know & Do Before They Die
9545,3742,10999,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Lou Prato, Adam Taliaferro",October 2015,368,11.99,Triumph Books,100 Things Penn State Fans Should Know & Do Before They Die
9546,3742,13619,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Jon Waldman, Dave Babych",October 2015,256,11.99,Triumph Books,100 Things Jets Fans Should Know & Do Before They Die
9547,3742,13620,Angelique Chengelis,"Aug 01, 2012",272,11.99,Triumph Books,100 Things Michigan Fans Should Know & Do Before They Die," Pat Hickey, Jacques Demers",November 2015,272,11.99,Triumph Books,100 Things Canadiens Fans Should Know & Do Before They Die
